1775205765.869675, 30.54, -262.12, 1, 1
1775205765.910901, 30.84, -261.70, 1, 1
1775205765.951854, 30.97, -260.96, 1, 1
1775205765.992275, 31.19, -260.77, 1, 1
1775205766.0331619, 31.34, -257.21, 1, 1
1775205766.0747058, 30.86, -253.77, 1, 1
1775205766.115856, 27.13, -216.02, 1, 1
1775205766.156287, 22.62, -168.21, 1, 1
1775205766.1972659, 22.89, -151.77, 1, 1
1775205766.238761, 22.42, -128.22, 1, 1
1775205766.279809, 20.17, -90.37, 1, 1
1775205766.320231, 18.39, -56.90, 1, 1
1775205766.362201, 16.49, -23.52, 1, 1
1775205766.403438, 15.11, 5.78, 1, 1
1775205766.444306, 14.55, 25.63, 1, 1
1775205766.4852, 13.39, 49.70, 1, 1
1775205766.525831, 12.86, 67.16, 1, 1
1775205766.5671868, 11.23, 91.33, 1, 1
1775205766.60814, 10.25, 109.46, 1, 1
1775205766.6491039, 9.65, 124.17, 1, 1
1775205766.6901078, 9.27, 137.34, 1, 1
1775205766.7309928, 9.40, 147.27, 1, 1
1775205766.772086, 9.09, 159.62, 1, 1
1775205766.813238, 8.98, 169.49, 1, 1
1775205766.8541381, 7.94, 185.99, 1, 1
1775205766.8952608, 8.49, 191.80, 1, 1
1775205766.9361339, 8.87, 197.64, 1, 1
1775205767.017291, 8.83, 206.31, 1, 1
1775205767.057562, 8.66, 216.05, 1, 1
1775205767.099139, 9.23, 219.24, 1, 1
1775205767.13934, 8.95, 227.79, 1, 1
1775205767.181418, 8.92, 235.83, 1, 1
1775205767.220994, 8.28, 245.27, 1, 1
1775205767.263394, 7.71, 253.01, 1, 1
1775205767.304255, 7.81, 256.41, 1, 1
1775205767.345351, 7.84, 260.53, 1, 1
1775205767.3863502, 7.63, 263.02, 1, 1
1775205767.427181, 6.76, 267.22, 1, 1
1775205767.468286, 6.94, 257.17, 1, 1
1775205767.509242, 7.37, 237.54, 1, 1
1775205767.5501802, 8.78, 199.83, 1, 1
1775205767.5913038, 7.80, 174.87, 1, 1
1775205767.63254, 8.43, 139.09, 1, 1
1775205767.673291, 7.12, 119.47, 1, 1
1775205767.714056, 12.57, 57.58, 1, 1
1775205767.755393, 16.44, 7.26, 1, 1
1775205767.796431, 19.81, -36.19, 1, 1
1775205767.837547, 22.12, -69.95, 1, 1
1775205767.878508, 23.98, -96.76, 1, 1
1775205767.919404, 25.72, -118.41, 1, 1
